mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.002506097157796224,0.00019438795055145002,0.0,0.0,True,30,auto,1,1,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002242565155029297,2.6498449112755153e-05,0.0,0.0,True,30,auto,1,1,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.0022449493408203125,1.4932440670723018e-05,0.0,0.0,True,30,auto,1,10,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",,,,,,33
0.002239227294921875,2.0062136006594477e-05,0.0,0.0,True,30,auto,1,10,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,33
0.0022350947062174478,7.5903862209470885e-06,0.0,0.0,True,30,auto,4,1,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002227306365966797,7.81586383383703e-06,0.0,0.0,True,30,auto,4,1,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.0022162596384684243,8.107010797695536e-06,0.0,0.0,True,30,auto,4,10,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",,,,,,33
0.0022198359171549478,1.5907282515458177e-05,0.0,0.0,True,30,auto,4,10,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,33
0.002247492472330729,4.5667514478552e-06,0.0,0.0,True,30,sqrt,1,1,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002254009246826172,1.9830349761894514e-05,0.0,0.0,True,30,sqrt,1,1,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.4569634596506755,0.0006473929882248533,0.030544837315877277,5.104397690986522e-05,True,30,sqrt,1,10,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",-93.75930997374265,-96.28229191289856,-91.2707705923113,-93.77079082631751,2.0459611179357022,12
1.8187975883483887,0.010654586834029915,0.1127309004465739,0.0005204231536569398,True,30,sqrt,1,10,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-91.09253564431727,-93.16176777940284,-88.37647488929869,-90.8769261043396,1.9595275989070013,3
0.0027053356170654297,0.00020444037496440738,0.0,0.0,True,30,sqrt,4,1,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002405246098836263,2.7114341515219853e-05,0.0,0.0,True,30,sqrt,4,1,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.3947634696960449,0.009010627654280436,0.026741584142049152,5.811036806890355e-05,True,30,sqrt,4,10,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",-97.59548063660215,-100.79173176801785,-94.16000826769785,-97.51574022410595,2.7079768642799196,16
1.5544986724853516,0.0078021907840726094,0.09586199124654134,0.00012356698249652958,True,30,sqrt,4,10,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-95.11509769611952,-96.75020729006654,-91.60064550972166,-94.48865016530256,2.148460536298363,14
0.002753734588623047,0.00017953758042829783,0.0,0.0,True,30,log2,1,1,25,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002459446589152018,2.3305204381845518e-05,0.0,0.0,True,30,log2,1,1,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
