mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.4523161252339682,0.00545662798823148,0.11596385637919109,0.00012147301169003516,False,25,sqrt,1,12,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 100}",-89.25043815506473,-92.24966338835954,-86.5731430875633,-89.35774821032919,2.3186716408766763,86
2.7126607100168862,0.0145123401680845,0.1274437109629313,0.00029070498571837766,False,25,sqrt,1,12,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 110}",-90.36513725081612,-91.45047044607158,-85.86509123743834,-89.22689964477534,2.4180989588120942,53
2.1673836708068848,0.004741647134599106,0.10272916158040364,0.0003721080032683214,False,25,sqrt,2,8,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 90}",-89.71876986532112,-91.72705825611163,-86.83305533293924,-89.42629448479067,2.0086434127153763,98
2.405208428700765,0.003117251585814196,0.1148832639058431,0.0002482514365752386,False,25,sqrt,2,8,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 100}",-90.48466058798097,-91.57054158320538,-86.17781118715693,-89.41100445278109,2.3287963133495184,95
2.636634270350138,0.013426104171321236,0.12575085957845053,0.0006634852318613253,False,25,sqrt,2,8,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 110}",-89.80796399935605,-92.12069180358374,-86.43878441686844,-89.45581340660273,2.332955981551422,106
2.1245792706807456,0.019983500961123366,0.10074536005655925,0.00018149248829219948,False,25,sqrt,2,9,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 90}",-90.55675229618494,-92.33851138181205,-87.12163625238115,-90.00563331012604,2.1651398155953827,176
2.382623275121053,0.01870970848540193,0.1118783950805664,0.00044219086215923243,False,25,sqrt,2,9,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 100}",-88.787927136382,-91.93192941272794,-86.86622213656374,-89.19535956189122,2.0880371066247823,47
2.6077194213867188,0.007445164018722156,0.12309726079305013,0.00012673471925711902,False,25,sqrt,2,9,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 110}",-89.88629740278009,-91.19350835139578,-86.34060886420579,-89.14013820612722,2.0502395824641977,35
2.1181534926096597,0.00818157154667281,0.0994111696879069,9.345710948616725e-05,False,25,sqrt,2,10,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 90}",-90.07264416457089,-91.87524869024959,-86.85857303339179,-89.60215529607076,2.0748941327313237,135
2.359630743662516,0.015258459013525145,0.11033765474955241,0.00014101558165499666,False,25,sqrt,2,10,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-89.49236626825805,-91.17203634385011,-86.93730388901533,-89.20056883370783,1.7410914293655628,50
2.5811614990234375,0.024089822296604998,0.12096031506856282,0.0005472484730417052,False,25,sqrt,2,10,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 110}",-90.44404656852403,-91.60999059191992,-86.31655745802114,-89.4568648728217,2.2709769353021745,107
2.0907517274220786,0.007134102946882177,0.09760395685831706,0.00038655597324434044,False,25,sqrt,2,11,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 90}",-89.93412381694408,-92.40847886787338,-86.22096588934815,-89.52118952472188,2.5428612836886906,120
2.3131720225016275,0.022907285025700712,0.10854641596476237,0.0006581782659416853,False,25,sqrt,2,11,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 100}",-89.73660328413213,-92.37195641011003,-86.56252473464605,-89.55702814296274,2.3750872996538566,126
2.547111908594767,0.005759232818590999,0.11940169334411621,0.00020189600989952008,False,25,sqrt,2,11,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 110}",-90.28844225653995,-91.94345743276209,-86.44074137402995,-89.55754702111066,2.3051575346943287,127
2.0626401901245117,0.009456714883624182,0.09580540657043457,0.00027740210861720057,False,25,sqrt,2,12,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 90}",-90.13655529012756,-91.95993720873928,-86.86049959686451,-89.65233069857713,2.1098058489898057,142
2.302546819051107,0.020969100098250967,0.10656023025512695,0.0006759871284098257,False,25,sqrt,2,12,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 100}",-89.86212991901257,-91.89034804018048,-86.97305208734534,-89.57517668217947,2.017706039382179,130
2.5116964181264243,0.010233837011336072,0.11712360382080078,0.0004710618190377967,False,25,sqrt,2,12,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 110}",-90.56591151411199,-92.1353798522579,-87.23841559857077,-89.97990232164689,2.0416692199786906,173
2.0360034306844077,0.0021439187364952817,0.09623948733011882,0.00015372475331318353,False,25,sqrt,3,8,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 90}",-90.7082119037648,-92.61346424054135,-87.51260218502709,-90.27809277644441,2.104511071501949,200
2.278421322504679,0.025627347577314556,0.10655649503072102,0.000683775793041305,False,25,sqrt,3,8,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",-90.62898482554272,-92.78125715176238,-87.34904747735703,-90.25309648488737,2.233561359526712,194
2.507650931676229,0.011855310842756652,0.11811590194702148,0.0004953744095144865,False,25,sqrt,3,8,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 110}",-90.36838030580391,-92.3196429267255,-87.48111229645141,-90.05637850966029,1.9876038347086495,180
2.018883387247721,0.012410535518207892,0.0947721004486084,0.0002448131226174245,False,25,sqrt,3,9,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 90}",-91.32476591787452,-92.57424309468229,-88.11903936349009,-90.67268279201562,1.8763651694841001,262
2.2609264055887857,0.012674591144160136,0.10517168045043945,0.0005993740970608773,False,25,sqrt,3,9,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 100}",-90.83606530632923,-92.75029674101968,-87.9066049515707,-90.49765566630656,1.991854805809414,237
2.4777313073476157,0.01560174280407478,0.11540603637695312,0.0007527432241311181,False,25,sqrt,3,9,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 110}",-90.7254469153045,-92.59417322627884,-87.60249257281028,-90.30737090479788,2.0591761458528244,206
2.0050159295399985,0.016762030329356747,0.09297362963358562,0.0006528643522561257,False,25,sqrt,3,10,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 90}",-91.53772848889828,-92.65379571287494,-87.70589382443812,-90.63247267540379,2.1189697717363107,257
2.223924398422241,0.007004840267208304,0.10345077514648438,0.0005281934262907006,False,25,sqrt,3,10,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",-90.74827642605774,-92.60156919609172,-88.24044066363228,-90.53009542859392,1.7870949853320934,243
2.47255277633667,0.003275829857004945,0.11382555961608887,0.0005073142140083782,False,25,sqrt,3,10,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 110}",-90.74431517798487,-92.39681835627461,-87.90707418122001,-90.3494025718265,1.8540797653168846,215
1.9853321711222331,0.007129214859204311,0.09257419904073079,0.00020061393020721915,False,25,sqrt,3,11,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 90}",-91.58950738014443,-92.33780803210881,-88.05808447074114,-90.66179996099811,1.8662777985579964,260
2.214714527130127,0.010773969377663785,0.10235857963562012,0.00045706394147961927,False,25,sqrt,3,11,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 100}",-91.36900350095571,-93.03558127640311,-87.66470870607674,-90.68976449447852,2.2446369064373775,264
2.423692544301351,0.010901128697892193,0.11271111170450847,0.00015321559409846143,False,25,sqrt,3,11,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 110}",-90.87421057090293,-92.6631371606297,-87.4726319568635,-90.33665989613205,2.152836363736764,214
1.9753234386444092,0.030215421605269483,0.09234046936035156,0.0002536532413271787,False,25,sqrt,3,12,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 90}",-90.90469084798544,-92.2198182326606,-87.8076430063802,-90.31071736234207,1.849581201801479,207
